"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia","ECS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6453420171134","54.9446483069275","53.5211619831914","52.6499153061034","52.206864254861","51.7322680529024","51.2938796892231","51.0830174837528","51.6672913248768","51.9760631019606","52.0448430965391","51.9996087598333","51.8848569712501","51.7729607630381","52.1602445257671","52.5979033636447","53.3160696735418","53.6082139431075","52.5739173506051","52.5535604374212","52.8177198257913","52.8092135582416","52.6850558894481","52.8577870946881","53.1029247650614","53.5652464308129","53.9988027231421","54.3920180900134","54.4724229622535","53.3517663943961","53.8601212607494",
"Ecuador","ECU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.556999206543","60.4420013427734","60.3940010070801","60.6669998168945","60.5820007324219","60.5069999694824","61.3339996337891","63.3120002746582","61.560001373291","60.4039993286133","61.3580017089844","61.5379981994629","61.6319999694824","64.0970001220703","64.447998046875","65.5380020141602","64.6729965209961","63.9410018920898","61.0589981079102","60.1160011291504","59.6419982910156","60.4329986572266","60.3419990539551","60.4410018920898","63.2830009460449","64.556999206543","65.5329971313477","64.306999206543","63.6590003967285","56.4189987182617","62.8199996948242",
"Egypt, Arab Rep.","EGY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3380012512207","42.9809989929199","42.6599998474121","43.5369987487793","42.6300010681152","43.023998260498","42.7350006103516","42.3059997558594","43.742000579834","42.0719985961914","40.7690010070801","38.867000579834","39.314998626709","40.4210014343262","40.935001373291","42.0429992675781","43.7120018005371","43.5","43.5470008850098","45.0470008850098","43.0089988708496","42.3819999694824","42.068000793457","41.8139991760254","40.8479995727539","40.8240013122559","39.6609992980957","39.0330009460449","38.8870010375977","38.242000579834","38.2589988708496",
"Euro area","EMU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6809932282414","49.8268968030119","48.6237779784444","48.0123547442434","47.9927374946249","47.965993625746","48.045404950562","48.5594876442959","49.2544643482699","49.9086387737755","50.3927982840082","50.5806257027214","50.7693367712722","50.6366742265331","51.1798811892601","51.8353714236571","52.5193386967379","52.734165898853","51.4994594532006","51.1077301368021","51.0939005907534","50.630751909117","50.19614519391","50.2794583773888","50.6190132618588","51.3079674929904","51.9280380564747","52.480710977665","52.9723840480565","51.8667394878862","52.4142681665845",
"Eritrea","ERI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3280029296875","76.2330017089844","76.1880035400391","76.0550003051758","76.2689971923828","76.1460037231445","75.7910003662109","75.5130004882813","75.2220001220703","75.0459976196289","74.4820022583008","74.0120010375977","73.6760025024414","73.3600006103516","72.9290008544922","72.9850006103516","73.0169982910156","73.2969970703125","73.3369979858398","73.2369995117188","73.4520034790039","73.6669998168945","74.0059967041016","73.75","74.036003112793","73.8150024414063","73.8580017089844","73.713996887207","73.5410003662109","71.4369964599609","71.7649993896484",
"Spain","ESP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6640014648438","40.8209991455078","38.6650009155273","37.9739990234375","38.5929985046387","39.0919990539551","40.2140007019043","41.5149993896484","43.5979995727539","45.439998626709","46.5530014038086","47.5410003662109","48.5110015869141","49.4480018615723","51.5789985656738","52.7859992980957","53.4770011901855","52.4169998168945","48.6110000610352","47.5180015563965","46.6539993286133","44.6660003662109","43.6139984130859","44.2610015869141","45.5629997253418","46.7849998474121","47.8660011291504","48.7760009765625","49.4059982299805","47.5769996643066","48.9309997558594",
"Estonia","EST","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.7580032348633","62.2809982299805","59.023998260498","58.2919998168945","55.8709983825684","55.1419982910156","55.117000579834","54.5009994506836","52.1590003967285","51.0429992675781","50.3839988708496","51.2540016174316","52.1259994506836","52.8969993591309","53.9119987487793","56.9300003051758","57.7430000305176","57.8310012817383","52.5270004272461","50.3950004577637","53.701000213623","55.1180000305176","55.984001159668","56.5900001525879","57.8549995422363","58.3289985656738","59.5690002441406","60.060001373291","60.3089981079102","58.6619987487793","59.3250007629395",
"Ethiopia","ETH","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4550018310547","75.4589996337891","75.572998046875","75.5139999389648","75.818000793457","76.1350021362305","76.359001159668","76.5869979858398","76.9039993286133","77.4240036010742","77.9469985961914","78.4169998168945","78.9029998779297","79.4830017089844","79.9690017700195","79.8980026245117","79.8339996337891","79.7620010375977","79.6849975585938","79.6309967041016","79.5550003051758","79.4749984741211","79.4120025634766","79.1569976806641","78.9029998779297","78.6719970703125","78.4369964599609","78.2030029296875","77.9739990234375","76.5100021362305","77.2360000610352",
"European Union","EUU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1925938710926","51.373996212461","50.1156555628621","49.5269764744508","49.4743443500427","49.3268325733837","49.446726516352","49.7834354985613","50.104454993791","50.3444881722583","50.5743394592048","50.280818748043","50.3648325242972","50.215344811008","50.6808092084992","51.4225179383026","52.2473259085591","52.6089829540581","51.4987774194729","51.1189600523927","51.0720160387096","50.7500652872955","50.4315664459815","50.7159524659202","51.1148872809199","51.7980498435146","52.5423215796485","53.0965751973441","53.554484468979","52.5714943999224","52.9608918255641",
"Fragile and conflict affected situations","FCS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0117761934902","61.9327635593759","61.7653798347176","61.5316357784254","61.1405828615403","60.8761320960593","60.7006916698167","60.4504162569236","60.2229042024144","60.1373491414903","60.0533026352726","59.8798040305226","59.7945022679149","59.8046910667823","59.9067838205698","59.7991105939557","59.6879594459733","59.4555200414279","59.1755865236085","58.915768777856","58.7798857142753","58.0930289217022","57.5265838120574","57.4355731364725","57.4934943537485","57.4384497701838","57.2536556631897","57.3342698144832","57.1528577087386","55.6328321893938","56.43143687305",
"Finland","FIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3089981079102","54.8979988098145","51.367000579834","50.576000213623","49.5629997253418","50.0089988708496","51.1069984436035","52.2169990539551","53.7369995117188","54.1860008239746","54.9690017700195","54.9080009460449","54.6940002441406","54.3209991455078","55.6349983215332","56.2729988098145","57.0060005187988","57.5250015258789","55.4490013122559","54.8219985961914","55.1980018615723","55.1110000610352","54.2560005187988","53.8209991455078","53.3810005187988","53.4140014648438","53.7610015869141","55.0299987792969","55.4210014343262","54.4140014648438","54.6959991455078",
"Fiji","FJI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9300003051758","56.9420013427734","56.8479995727539","56.7919998168945","56.7089996337891","56.6459999084473","56.3720016479492","56.2879981994629","56.2700004577637","55.9370002746582","55.8549995422363","55.7270011901855","55.5390014648438","55.4650001525879","54.5229988098145","55.5190010070801","56.4519996643066","57.439998626709","58.3499984741211","59.3569984436035","60.2789993286133","58.9580001831055","57.6940002441406","56.3709983825684","55.7400016784668","55.0929985046387","55.0289993286133","54.935001373291","54.8860015869141","53.6440010070801","53.5929985046387",
"France","FRA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.351001739502","49.8930015563965","49.2620010375977","48.4949989318848","48.8810005187988","48.8709983825684","48.4799995422363","48.765998840332","49.0709991455078","50.0069999694824","50.7210006713867","50.8629989624023","51.7220001220703","51.2379989624023","51.4650001525879","51.4049987792969","51.9690017700195","52.3899993896484","51.6349983215332","51.4980010986328","51.3030014038086","51.1619987487793","50.8409996032715","50.3359985351563","50.2130012512207","50.201000213623","50.4039993286133","50.6030006408691","50.6220016479492","50.1619987487793","51.4599990844727",
"Faroe Islands","FRO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3349990844727","41.2820014953613","41.3860015869141","41.4160003662109","41.4449996948242","41.4420013427734","41.4570007324219","41.4140014648438","41.2560005187988","41.2890014648438","41.2770004272461","41.1949996948242","41.1580009460449","41.0830001831055","41.0480003356934","40.5009994506836","40.1119995117188","39.5530014038086","39.1469993591309","38.8019981384277","38.7000007629395","38.5870018005371","38.5169982910156","38.4459991455078","38.3969993591309","38.4339981079102","38.4679985046387","38.515998840332","38.5839996337891","36.2840003967285","36.6910018920898",
"United Kingdom","GBR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3030014038086","56.2939987182617","55.484001159668","55.7820014953613","56.2200012207031","56.6380004882813","57.4860000610352","57.9309997558594","57.9449996948242","58.4679985046387","58.6570014953613","58.6759986877441","58.8940010070801","59.0400009155273","59.3120002746582","59.3359985351563","59.2309989929199","59.2330017089844","57.8429985046387","57.4930000305176","57.3190002441406","57.556999206543","57.9020004272461","58.8409996032715","59.4150009155273","59.9029998779297","60.1860008239746","60.556999206543","60.8460006713867","59.9910011291504","59.1710014343262",
"Georgia","GEO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5400009155273","63.2970008850098","63.9080009460449","62.5470008850098","62.640998840332","59.0519981384277","58.2169990539551","55.8969993591309","56.8919982910156","57.1640014648438","58.8209991455078","56.7729988098145","58.4210014343262","56.5960006713867","55.2050018310547","53.7589988708496","54.8940010070801","52.1440010070801","51.2130012512207","52.2610015869141","53.2210006713867","54.2760009765625","54.109001159668","55.8930015563965","57.423999786377","57.0620002746582","56.9819984436035","55.8300018310547","55.648998260498","55.9630012512207","56.0270004272461",
"Ghana","GHA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8339996337891","73.5970001220703","72.8600006103516","72.0859985351563","71.3479995727539","70.6070022583008","69.8489990234375","69.109001159668","67.3779983520508","66.8059997558594","67.2220001220703","67.6340026855469","68.0390014648438","68.4280014038086","68.8050003051758","69.1760025024414","68.6750030517578","68.2559967041016","67.7220001220703","67.2799987792969","67.7529983520508","68.1019973754883","68.4810028076172","66.4960021972656","64.5339965820313","65.6719970703125","66.8219985961914","66.7239990234375","66.6429977416992","65.7969970703125","65.947998046875",
"Gibraltar","GIB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9710006713867","61.0610008239746","61.1399993896484","61.1660003662109","61.1940002441406","61.273998260498","61.3380012512207","61.3540000915527","61.3689994812012","61.3429985046387","61.4269981384277","61.4889984130859","60.8059997558594","60.1780014038086","59.5419998168945","58.8709983825684","58.2849998474121","57.5979995727539","56.8769989013672","56.2840003967285","55.6279983520508","54.9630012512207","54.2700004577637","53.5950012207031","52.9210014343262","52.3199996948242","51.6360015869141","50.9140014648438","50.2249984741211","49.2639999389648","49.2239990234375",
"Gambia, The","GMB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6469993591309","52.7560005187988","52.8300018310547","52.8390007019043","52.882999420166","52.931999206543","52.9949989318848","53.0139999389648","53.0779991149902","53.0999984741211","53.1349983215332","53.0670013427734","53.2060012817383","53.2369995117188","53.1599998474121","53.2070007324219","53.2729988098145","53.3339996337891","53.3619995117188","53.375","53.2249984741211","53.4059982299805","54.1910018920898","54.9690017700195","55.8499984741211","56.6660003662109","57.5270004272461","58.3849983215332","58.306999206543","57.201000213623","57.8359985351563",
"Guinea-Bissau","GNB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7400016784668","55.7270011901855","55.7159996032715","55.673999786377","55.5979995727539","55.6220016479492","55.564998626709","55.3810005187988","55.4049987792969","55.3460006713867","55.2519989013672","55.1539993286133","55.064998626709","54.9729995727539","54.875","54.8059997558594","54.7400016784668","54.6699981689453","54.6040000915527","54.5480003356934","54.5340003967285","54.4690017700195","54.4490013122559","54.4000015258789","54.3720016479492","54.3409996032715","54.2970008850098","54.2270011901855","54.1800003051758","53.4269981384277","53.5060005187988",
"Equatorial Guinea","GNQ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3899993896484","53.3199996948242","53.2729988098145","53.2060012817383","53.109001159668","52.9410018920898","52.7459983825684","52.5880012512207","52.4449996948242","52.3440017700195","52.1980018615723","52.068000793457","51.9809989929199","51.9749984741211","51.9519996643066","51.9150009155273","51.8650016784668","51.8240013122559","51.7039985656738","51.4550018310547","51.4659996032715","51.4589996337891","51.4519996643066","51.3839988708496","51.2620010375977","51.2239990234375","51.1529998779297","51.1360015869141","51.0439987182617","49.0579986572266","49.4900016784668",
"Greece","GRC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3930015563965","45.9799995422363","45.6349983215332","46.0970001220703","46.3680000305176","46.6619987487793","46.5050010681152","46.8289985656738","46.5870018005371","46.8580017089844","46.523998260498","47.1240005493164","47.773998260498","47.9410018920898","47.9710006713867","48.5989990234375","48.7039985656738","48.9560012817383","48.2849998474121","46.6319999694824","43.1720008850098","39.4930000305176","37.7200012207031","38.0379981994629","38.8959999084473","39.6160011291504","40.5480003356934","41.5040016174316","42.5999984741211","42.3269996643066","42.9570007324219",
"Grenada","GRD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.6730003356934","60.7760009765625","60.8139991760254","60.8740005493164","60.9850006103516","60.9710006713867","61.0699996948242","61.1829986572266","61.2200012207031","61.257999420166","61.226001739502","61.306999206543","61.2949981689453","61.2360000610352","60.7599983215332","60.3160018920898","59.8540000915527","59.318000793457","58.7820014953613","58.3440017700195","59.5","63.3230018615723","58.4010009765625","59.0779991149902","59.0789985656738","59.1240005493164","59.4410018920898","59.1209983825684","57.8740005493164","55.185001373291","56.1829986572266",
"Guam","GUM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6869964599609","68.995002746582","67.3310012817383","65.4100036621094","64.7490005493164","64.0309982299805","62.6129989624023","63.4879989624023","58.7799987792969","57.4129981994629","56.9339981079102","55.2929992675781","55.9980010986328","56.9490013122559","56.8230018615723","58.060001373291","53.0029983520508","54.5589981079102","55.9620018005371","56.3650016784668","54.273998260498","54.9669990539551","55.4090003967285","57.8540000915527","58.2929992675781","59.2309989929199","59.2130012512207","59.1339988708496","59.1809997558594","57.9360008239746","58.3310012817383",
"Guyana","GUY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8040008544922","52.1370010375977","52.4620018005371","52.2089996337891","51.9189987182617","51.6889991760254","51.4129981994629","51.0800018310547","50.8639984130859","50.5639991760254","50.3370018005371","50.064998626709","50.0530014038086","50.0750007629395","50.0699996948242","50.1069984436035","49.8230018615723","49.476001739502","49.1980018615723","48.898998260498","48.617000579834","48.3199996948242","48.0060005187988","47.6879997253418","47.3810005187988","47.1150016784668","46.818000793457","46.5320014953613","43.3089981079102","41.8709983825684","42.5589981079102",
"High income","HIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6255895382042","56.1821763996223","55.6394013136302","55.6413163271284","55.7748872511562","55.8165747939628","56.1248313556525","56.0972238798283","56.2250257246911","56.5362568033636","56.384065150154","55.9475459581163","55.8321672884747","55.8848635000641","56.2477781244574","56.7365434668289","57.1227109346474","57.0839421343774","55.6076743203648","55.290571193462","55.3942423264599","55.4640257842972","55.4905255541176","55.8824032447326","56.2411093327579","56.7283963274361","57.1876715811634","57.6782122933591","58.1101186661483","56.247139520224","56.962127461125",
"Hong Kong SAR, China","HKG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.3079986572266","61.0589981079102","61.226001739502","61.3030014038086","59.9749984741211","60.0320014953613","60.398998260498","59.1510009765625","57.4990005493164","57.685001373291","58.3030014038086","57.3289985656738","56.5279998779297","57.1399993896484","57.5870018005371","58.3380012512207","58.7649993896484","58.7130012512207","57.5730018615723","57.0099983215332","58.015998840332","58.5099983215332","59.1389999389648","59.0449981689453","59.1160011291504","58.9799995422363","59.1549987792969","59.4410018920898","58.7919998168945","56.0999984741211","56.310001373291",
"Honduras","HND","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6500015258789","63.7849998474121","63.9020004272461","63.7070007324219","63.8450012207031","63.0550003051758","63.8190002441406","63.3870010375977","63.3440017700195","61.8979988098145","61.2910003662109","60.7610015869141","59.4370002746582","58.492000579834","58.6419982910156","57.7229995727539","57.0670013427734","57.6969985961914","58.8089981079102","59.359001159668","57.060001373291","56.2099990844727","59.1199989318848","59.6080017089844","60.1479988098145","59.0589981079102","60.8009986877441","62.9990005493164","61.0050010681152","53.851001739502","57.1220016479492",
"Heavily indebted poor countries (HIPC)","HPC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.8800648473299","67.7966267099604","67.6670807202152","67.6053477059345","67.6920620040487","67.6499431157968","67.59034790996","67.5285834479296","67.410154590764","67.3325779105368","67.3830084581055","67.3912653271302","67.3637356968438","67.4557970176658","67.5190770178138","67.3997275499395","67.1740307473841","66.9358545336481","66.6053431876866","66.1771436907998","65.9079521153408","65.5979467453253","65.5961046535614","65.3465870636918","65.0137155692637","65.008795706954","64.8214202059188","64.8022126579547","64.712137024603","63.1630819191399","64.9053058855886",
"Croatia","HRV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6769981384277","50.2789993286133","49.9939994812012","49.5439987182617","49.3230018615723","49.117000579834","48.6189994812012","47.2410011291504","45.6220016479492","43.8520011901855","43.5270004272461","43.4690017700195","43.2900009155273","44.1629981994629","43.3680000305176","43.7150001525879","47.685001373291","48.5890007019043","48.2330017089844","46.4700012207031","44.7480010986328","43.1870002746582","42.0699996948242","43.306999206543","44.1980018615723","44.5970001220703","45.8250007629395","46.875","47.7169990539551","47.1980018615723","47.8400001525879",
"Haiti","HTI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3959999084473","61.0519981384277","60.7709999084473","60.4360008239746","60.3279991149902","59.8889999389648","59.4819984436035","59.0800018310547","58.6839981079102","57.492000579834","56.9150009155273","56.3540000915527","55.798999786377","55.1529998779297","54.6259994506836","54.1370010375977","53.7060012817383","54.3300018310547","55.0460014343262","55.5260009765625","56.2270011901855","56.4959983825684","56.6469993591309","56.7150001525879","56.7709999084473","56.806999206543","56.8849983215332","56.9189987182617","56.7960014343262","55.4049987792969","55.5250015258789",
"Hungary","HUN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2509994506836","48.4199981689453","45.4519996643066","44.6430015563965","44.1209983825684","43.2099990844727","43.0660018920898","43.7760009765625","45.617000579834","46.0709991455078","46.0429992675781","46.117000579834","46.8160018920898","46.4990005493164","46.5540008544922","46.898998260498","46.7270011901855","46.1800003051758","44.9570007324219","44.7610015869141","45.007999420166","45.7150001525879","46.6150016784668","49.2830009460449","50.7849998474121","52.6059989929199","53.7109985351563","54.4169998168945","54.9269981384277","54.2999992370605","56.9099998474121",
"IBRD only","IBD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.9551238516421","62.790687147343","62.3586689143531","62.0117979232499","61.724678650447","61.4855350876331","61.3707913637418","61.1895240531642","61.1354487160807","61.1179766975306","60.5887341035397","59.9908368156646","59.5388278367371","59.3346451954942","59.0462285409035","59.015977014602","59.0729632522377","58.8942464236793","58.5094515111568","58.378295517332","58.2890386825463","58.1031243990355","57.640574841756","57.2326075251783","56.7897175836812","56.2997862645629","55.8807291349221","55.5409314550349","55.9614197090733","53.1595451759316","54.66820066421",
"IDA & IBRD total","IBT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6906091212611","62.5441608138706","62.1566374633296","61.855399055896","61.5960248981458","61.3971603099038","61.3045608423063","61.1284211037063","61.0698854047495","61.0400974416469","60.5889738040913","60.0890748731499","59.7072141064295","59.543376156539","59.2965810845076","59.2487958773496","59.2552774610578","59.0646381160982","58.7232337625448","58.6027927357854","58.4912678180779","58.2527459304632","57.8222175403393","57.493031862583","57.1418696376593","56.749094130882","56.4454633585354","56.1869711777469","56.5243437194519","54.0707757446731","55.4268068546769",
"IDA total","IDA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3952160782343","61.3465748553643","61.184304202756","61.1098992725724","60.9884041817541","60.9832808848147","60.9966923805642","60.8467691654149","60.7705282211767","60.68801692769","60.5900469322342","60.5248915762544","60.4475765612904","60.4528543580439","60.3774810250901","60.2435025109933","60.0250378748977","59.7756468031614","59.6042717031736","59.5152929627261","59.3020407984497","58.8452130656751","58.5336128945236","58.5017428148782","58.4899335474741","58.4468038958054","58.5485899734453","58.5558905556243","58.5555546654547","57.3039006417011","58.2342045503061",
"IDA blend","IDB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5976449062461","56.6529303159918","56.371888847719","56.2580478869208","55.8862894496828","56.0769955929639","56.3760054228055","56.1763297873255","56.2428039175593","56.3713622123861","56.3917597862145","56.4628972416294","56.5565151530046","56.6397617801305","56.5057032930436","56.3840069416723","56.4349177196845","56.3074078921928","56.3446527693871","56.377822055665","56.2337492679242","55.3442928805128","54.4342572708872","54.6119445442667","54.8022612777643","54.7785293901365","54.6791359279149","54.5861405406432","54.7361636810632","53.6473293585305","54.4212646093691",
"Indonesia","IDN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2220001220703","64.5090026855469","63.8050003051758","63.8810005187988","63.7630004882813","63.6199989318848","63.2350006103516","63.2760009765625","62.9449996948242","63.6399993896484","63.0480003356934","61.625","61.2960014343262","60.8759994506836","59.2869987487793","59.3619995117188","60.8919982910156","61.5849990844727","62.0139999389648","62.8450012207031","63.4640007019043","64.4059982299805","63.8629989624023","63.9220008850098","63.5769996643066","63.4589996337891","64.1689987182617","64.6800003051758","65.7900009155273","64.5350036621094","63.3470001220703",
"IDA only","IDX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8395609077465","63.7314888157462","63.6205515389563","63.564553294252","63.5714948708153","63.475769871086","63.3533265936957","63.2358841564491","63.091461242941","62.9114262110879","62.7635972521772","62.6278326747806","62.457993661094","62.4220702989922","62.3756048566297","62.2335013082361","61.8762231000217","61.5659807905487","61.2892126560232","61.1394027502518","60.8901672500158","60.6529561534778","60.6449198792796","60.4992341586574","60.3755053414001","60.3110514371004","60.504072449149","60.5531705592184","60.4685072637296","59.1283552133657","60.312268306735",
"Isle of Man","IMN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
